transacao_id,categoria_produto,split,valor_total,desconto,valor_total_bucket,desconto_bucket
19130,Sementes,train,768.12,49.34,0,0
19131,Fertilizantes,train,3181.98,351.96,2,5
19132,Fertilizantes,train,2543.14,194.3,2,3
19133,Máquinas,train,11498.76,672.6,1,1
19134,Máquinas,train,119743.92,7463.28,9,8
19135,Fertilizantes,train,1836.74,99.34,1,1
19136,Sementes,train,9096.98,860.26,8,9
19137,Sementes,train,4070.06,379.74,4,6
19138,Defensivos,train,1484.51,165.39,1,3
19139,Defensivos,train,564.77,44.2,0,0
19140,Máquinas,train,15638.51,1448.85,1,3
19141,Máquinas,train,9487.58,1119.46,0,2
19142,Máquinas,train,22575.03,2613.45,3,5
19143,Defensivos,train,19607.3,816.4,9,8
19144,Fertilizantes,train,3369.25,186.11,3,3
19145,Máquinas,train,45569.18,5315.11,5,7
19146,Máquinas,train,40426.44,4071.51,5,7
19147,Sementes,train,4194.13,287.11,4,5
19148,Sementes,train,5930.69,399.96,6,6
19149,Fertilizantes,train,10385.21,769.89,8,8
19150,Fertilizantes,train,1451.24,84.62,1,1
19151,Fertilizantes,train,5416.88,402.97,5,5
19152,Defensivos,train,6347.64,130.44,6,2
19153,Defensivos,train,1093.56,64.7,0,1
19154,Máquinas,train,32584.65,3210.11,4,6
19155,Máquinas,train,58021.02,5105.26,6,7
19156,Fertilizantes,train,14239.08,991.45,9,8
19157,Máquinas,train,118281.88,13010.33,9,9
19158,Defensivos,train,5719.54,841.94,6,8
19159,Sementes,train,3540.13,201.97,4,3
19160,Defensivos,train,1443.86,39.4,1,0
19161,Defensivos,train,9838.98,344.48,8,5
19162,Sementes,train,5521.08,272.2,6,5
19163,Fertilizantes,train,7095.97,539.23,6,7
19164,Fertilizantes,train,4791.25,114.51,4,1
19165,Máquinas,train,24362.5,2328.7,3,4
19166,Máquinas,train,58944.8,5722.88,7,8
19167,Defensivos,train,6691.19,998.8,6,9
19168,Defensivos,train,7572.89,100.63,7,1
19169,Máquinas,train,82744.75,8829.62,8,9
19170,Fertilizantes,train,9880.89,611.06,8,7
19171,Máquinas,train,23215.78,1093.74,3,2
19172,Sementes,train,904.55,129.05,0,2
19173,Fertilizantes,train,3549.87,121.84,3,1
19174,Máquinas,train,55357.24,3433.03,6,6
19175,Máquinas,train,30453.42,564.0,4,1
19176,Defensivos,train,3560.16,200.31,3,3
19177,Sementes,train,13252.01,222.34,9,4
19178,Fertilizantes,train,1390.92,37.97,1,0
19179,Sementes,train,7061.12,700.39,7,8
19180,Máquinas,train,20152.21,809.71,2,1
19181,Fertilizantes,train,11556.22,1070.69,8,9
19182,Sementes,train,8021.21,208.67,8,4
19183,Sementes,train,4384.74,235.44,5,4
19184,Máquinas,train,18016.92,314.68,2,0
19185,Defensivos,train,10955.38,1189.46,8,9
19186,Máquinas,train,89754.99,5039.31,8,7
19187,Máquinas,train,49101.67,4491.77,6,7
19188,Defensivos,train,2243.15,187.97,2,3
19189,Máquinas,train,38246.09,5470.24,5,7
19190,Máquinas,train,156660.76,6406.6,9,8
19191,Defensivos,train,12748.14,1478.1,9,9
19192,Máquinas,train,61794.49,3824.06,7,6
19193,Máquinas,train,49931.49,6560.41,6,8
19194,Sementes,train,1741.6,38.55,1,0
19195,Máquinas,train,46013.44,3052.43,5,5
19196,Defensivos,train,3380.83,208.13,3,3
19197,Máquinas,train,72434.92,2928.64,7,5
19198,Sementes,train,548.02,46.99,0,0
19199,Máquinas,train,20148.73,1528.66,2,3
19200,Sementes,train,6955.53,607.27,7,8
19201,Defensivos,train,10538.37,905.53,8,8
19202,Máquinas,train,21220.6,2489.34,2,5
19203,Defensivos,train,11586.59,599.41,8,7
19204,Fertilizantes,train,1338.94,78.86,0,1
19205,Máquinas,train,97114.25,6313.59,8,8
19206,Máquinas,train,69018.17,3777.19,7,6
19207,Fertilizantes,train,6697.64,744.13,6,8
19208,Sementes,train,10145.62,1198.16,8,9
19209,Fertilizantes,train,3607.34,159.13,3,2
19210,Máquinas,train,93608.71,5422.39,8,7
19211,Máquinas,train,9797.82,803.12,1,1
19212,Defensivos,train,3888.06,209.54,4,3
19213,Máquinas,train,45214.67,1896.52,5,4
19214,Fertilizantes,train,1452.65,153.56,1,2
19215,Sementes,train,1576.0,75.14,1,1
19216,Máquinas,train,83055.11,177.52,8,0
19217,Máquinas,train,2226.09,202.52,0,0
19218,Sementes,train,14574.09,1960.89,9,9
19219,Máquinas,train,70017.14,4750.86,7,7
19220,Máquinas,train,23507.73,1169.15,3,2
19221,Máquinas,train,45550.69,2087.03,5,4
19222,Sementes,train,4344.51,483.24,5,7
19223,Sementes,train,5464.26,212.16,6,4
19224,Máquinas,train,21970.21,1483.59,2,3
19225,Defensivos,train,5270.48,700.72,5,8
19226,Defensivos,train,13412.58,759.78,9,8
19227,Fertilizantes,train,413.69,32.97,0,0
19228,Sementes,train,664.0,55.53,0,0
19229,Máquinas,train,8148.48,1152.97,0,2
19230,Máquinas,train,55054.28,2284.18,6,4
19231,Fertilizantes,train,1294.0,156.92,0,2
19232,Fertilizantes,train,6630.26,331.54,6,5
19233,Fertilizantes,train,12464.72,1217.97,8,9
19234,Defensivos,train,5207.51,90.44,5,1
19235,Sementes,train,4492.03,524.67,5,7
19236,Máquinas,train,120889.3,13711.2,9,9
19237,Defensivos,train,1247.65,58.81,1,0
19238,Máquinas,train,122038.6,14332.46,9,9
19239,Máquinas,train,37501.04,3929.84,4,6
19240,Fertilizantes,train,1525.2,56.67,1,0
19241,Defensivos,train,7687.01,1145.74,7,9
19242,Defensivos,train,3656.68,36.98,4,0
19243,Fertilizantes,train,8032.75,823.79,7,8
19244,Máquinas,train,21347.93,1668.67,2,3
19245,Defensivos,train,3189.25,193.22,3,3
19246,Defensivos,train,1618.16,112.45,1,2
19247,Máquinas,train,9313.81,1325.28,0,3
19248,Máquinas,train,42828.32,1445.68,5,3
19249,Sementes,train,6050.8,109.8,6,2
19250,Defensivos,train,4874.07,507.63,5,7
19251,Defensivos,train,13097.11,537.11,9,7
19252,Defensivos,train,3079.54,93.41,3,1
19253,Máquinas,train,23476.98,1297.8,3,3
19254,Defensivos,train,7062.25,859.03,6,8
19255,Máquinas,train,40565.19,1658.89,5,3
19256,Máquinas,train,30238.04,1587.06,4,3
19257,Máquinas,train,30797.7,1830.8,4,4
19258,Sementes,train,1422.49,18.02,1,0
19259,Fertilizantes,train,9835.47,344.53,8,5
19260,Máquinas,train,103211.24,6610.81,8,8
19261,Sementes,train,1301.71,121.33,1,2
19262,Máquinas,train,14363.87,726.46,1,1
19263,Máquinas,train,13229.04,1358.38,1,3
19264,Sementes,train,7936.03,1342.27,8,9
19265,Máquinas,train,34097.28,1396.08,4,3
19266,Sementes,train,13618.74,368.96,9,6
19267,Máquinas,train,9682.09,1197.76,0,2
19268,Sementes,train,1215.14,41.18,1,0
19269,Defensivos,train,2513.01,228.51,2,4
19270,Fertilizantes,train,4638.25,331.27,4,5
19271,Sementes,train,7319.55,137.81,7,2
19272,Máquinas,train,19411.59,2030.55,2,4
19273,Fertilizantes,train,2875.04,145.81,2,2
19274,Sementes,train,3372.19,433.73,3,6
19275,Fertilizantes,train,4320.42,107.92,4,1
19276,Máquinas,train,36559.64,4770.92,4,7
19277,Máquinas,train,45594.9,5115.9,5,7
19278,Sementes,train,1357.7,98.85,1,1
19279,Máquinas,train,37582.29,1275.53,4,3
19280,Sementes,train,6950.56,83.66,7,1
19281,Sementes,train,10321.55,278.61,8,5
19282,Máquinas,train,65910.11,830.2,7,1
19283,Máquinas,train,56269.73,7320.37,6,8
19284,Sementes,train,2325.1,322.3,2,5
19285,Máquinas,train,24995.49,1561.13,3,3
19286,Fertilizantes,train,7925.76,333.78,7,5
19287,Sementes,train,4318.43,184.81,5,3
19288,Sementes,train,7726.58,453.5,7,7
19289,Máquinas,train,92103.56,1569.99,8,3
19290,Máquinas,train,3674.57,303.35,0,0
19291,Fertilizantes,train,8526.04,380.06,7,5
19292,Máquinas,train,175771.12,15177.38,9,9
19293,Sementes,train,8075.8,728.36,8,8
19294,Sementes,train,4803.18,182.16,5,3
19295,Máquinas,train,61682.01,4026.64,7,6
19296,Máquinas,train,85084.0,3515.06,8,6
19297,Fertilizantes,train,6942.86,428.98,6,6
19298,Defensivos,train,8330.39,560.41,7,7
19299,Máquinas,train,25904.89,1521.89,3,3
19300,Defensivos,train,2728.24,450.64,2,6
19301,Defensivos,train,883.42,52.11,0,0
19302,Defensivos,train,10061.11,478.17,8,6
19303,Máquinas,train,10379.13,723.06,1,1
19304,Sementes,train,2067.68,263.32,2,4
19305,Fertilizantes,train,2303.1,97.23,2,1
19306,Defensivos,train,4536.98,191.14,4,3
19307,Máquinas,train,54970.86,3816.48,6,6
19308,Sementes,train,16211.0,752.5,9,8
19309,Fertilizantes,train,8369.59,1199.21,7,9
19310,Sementes,train,10185.81,395.58,8,6
19311,Defensivos,train,15952.65,1372.65,9,9
19312,Máquinas,train,35443.79,3345.49,4,6
19313,Máquinas,train,15298.56,509.42,1,1
19314,Sementes,train,3732.21,374.34,4,6
19315,Máquinas,train,25744.81,1563.83,3,3
19316,Sementes,train,5743.68,326.72,6,5
19317,Máquinas,train,35346.03,2355.03,4,5
19318,Sementes,train,1275.12,57.68,1,0
19319,Defensivos,train,9293.01,606.29,8,7
19320,Defensivos,train,1560.54,173.58,1,3
19321,Fertilizantes,train,5900.96,475.36,5,6
19322,Máquinas,train,41009.13,3066.39,5,5
19323,Sementes,train,3303.37,320.09,3,5
19324,Defensivos,train,3037.42,170.92,3,3
19325,Defensivos,train,4055.31,296.43,4,5
19326,Máquinas,train,21263.46,1234.5,2,2
19327,Máquinas,train,15492.96,966.24,1,2
19328,Máquinas,train,6541.98,215.82,0,0
19329,Sementes,train,5031.17,261.13,5,4
19330,Sementes,train,7469.2,309.08,7,5
19331,Máquinas,train,41848.4,3536.1,5,6
19332,Fertilizantes,train,2932.57,492.29,2,6
19333,Fertilizantes,train,8472.19,776.01,7,8
19334,Sementes,train,8570.41,339.99,8,5
19335,Sementes,train,634.22,24.92,0,0
19336,Defensivos,train,2565.85,43.37,2,0
19337,Máquinas,train,39386.91,3339.39,5,6
19338,Sementes,train,1623.91,78.87,1,1
19339,Máquinas,train,14992.27,1960.29,1,4
19340,Defensivos,train,5363.49,415.11,5,6
19341,Fertilizantes,train,3681.95,381.55,3,5
19342,Sementes,train,8557.92,783.38,8,8
19343,Sementes,train,4051.08,438.9,4,7
19344,Máquinas,train,55017.16,2706.8,6,5
19345,Sementes,train,2756.64,199.5,3,3
19346,Fertilizantes,train,4716.43,436.52,4,6
19347,Máquinas,train,28777.26,673.56,3,1
19348,Defensivos,train,11805.33,582.31,8,7
19349,Fertilizantes,train,4607.48,114.0,4,1
19350,Máquinas,train,70297.28,5701.86,7,8
19351,Fertilizantes,train,3359.84,163.42,3,2
19352,Sementes,train,7593.92,298.9,7,5
19353,Sementes,train,2196.35,149.85,2,3
19354,Máquinas,train,55520.72,2104.58,6,4
19355,Defensivos,train,7283.31,576.29,7,7
19356,Fertilizantes,train,1640.28,234.24,1,3
19357,Máquinas,train,58386.26,1931.5,6,4
19358,Sementes,train,5016.68,115.28,5,2
19359,Fertilizantes,train,1066.69,93.55,0,1
19360,Sementes,train,10362.4,1006.5,8,9
19361,Sementes,train,3849.69,293.55,4,5
19362,Sementes,train,5248.55,384.55,6,6
19363,Sementes,train,15138.07,781.94,9,8
19364,Fertilizantes,train,8212.26,614.46,7,7
19365,Sementes,train,2333.16,189.28,2,3
19366,Máquinas,train,87409.44,2496.76,8,5
19367,Sementes,train,9634.25,1139.74,8,9
19368,Sementes,train,1965.88,22.64,2,0
19369,Sementes,train,3601.76,435.46,4,7
19370,Defensivos,train,2276.61,329.29,2,5
19371,Defensivos,train,10548.46,775.84,8,8
19372,Defensivos,train,5287.76,667.52,5,8
19373,Máquinas,train,9519.0,665.79,0,1
19374,Máquinas,train,18496.26,1398.58,2,3
19375,Defensivos,train,5233.87,619.83,5,7
19376,Máquinas,train,40346.67,5705.61,5,8
19377,Sementes,train,600.49,52.45,0,0
19378,Máquinas,train,28355.55,2594.88,3,5
19379,Máquinas,train,31823.42,2302.8,4,4
19380,Máquinas,train,34758.74,1812.86,4,4
19381,Sementes,train,559.44,39.39,0,0
19382,Fertilizantes,train,7393.82,786.1,6,8
19383,Sementes,train,5665.85,491.51,6,7
19384,Defensivos,train,3937.5,313.92,4,5
19385,Sementes,train,17210.97,2275.33,9,9
19386,Máquinas,train,5587.21,260.26,0,0
19387,Máquinas,train,161319.01,7830.86,9,8
19388,Defensivos,train,5116.7,554.26,5,7
19389,Fertilizantes,train,4822.42,107.54,4,1
19390,Máquinas,train,24060.48,1758.56,3,4
19391,Defensivos,train,12113.65,663.11,8,8
19392,Defensivos,train,2588.67,209.73,2,3
19393,Defensivos,train,2452.5,320.2,2,5
19394,Máquinas,train,26884.5,751.08,3,1
19395,Defensivos,train,2045.29,128.87,2,2
19396,Máquinas,train,16125.17,1373.14,2,3
19397,Defensivos,train,6626.76,232.92,6,4
19398,Máquinas,train,18041.25,979.03,2,2
19399,Máquinas,train,52620.32,1493.92,6,3
19400,Máquinas,train,105804.77,10504.21,9,9
19401,Defensivos,train,4482.25,299.55,4,5
19402,Máquinas,train,70163.17,3641.6,7,6
19403,Fertilizantes,train,7385.95,162.69,6,2
19404,Defensivos,train,4354.38,318.66,4,5
19405,Máquinas,train,25197.68,434.14,3,0
19406,Máquinas,train,61650.13,5972.36,7,8
19407,Fertilizantes,train,3676.73,180.49,3,3
19408,Fertilizantes,train,1646.86,63.29,1,0
19409,Máquinas,train,93449.77,5978.13,8,8
19410,Fertilizantes,train,3499.98,198.81,3,3
19411,Sementes,train,6937.04,426.76,7,6
19412,Defensivos,train,3129.17,204.19,3,3
19413,Sementes,train,4278.4,428.72,5,6
19414,Máquinas,train,32494.34,2035.96,4,4
19415,Máquinas,train,25338.05,3427.33,3,6
19416,Fertilizantes,train,15445.16,167.2,9,2
19417,Fertilizantes,train,3342.34,171.06,3,2
19418,Máquinas,train,142188.11,7654.69,9,8
19419,Máquinas,train,6848.68,381.38,0,0
19420,Fertilizantes,train,4120.85,116.15,3,1
19421,Sementes,train,8671.86,796.59,8,8
19422,Fertilizantes,train,9064.63,487.85,7,6
19423,Máquinas,train,24588.42,1450.52,3,3
19424,Máquinas,train,235426.6,36503.5,9,9
19425,Defensivos,train,5508.0,257.22,5,4
19426,Máquinas,train,58097.11,2198.79,6,4
19427,Máquinas,train,66369.94,6368.46,7,8
19428,Fertilizantes,train,3967.24,54.24,3,0
19429,Sementes,train,1978.36,252.49,2,4
19430,Máquinas,train,13022.95,1599.51,1,3
19431,Máquinas,train,22179.49,919.71,2,2
19432,Máquinas,train,83595.7,5412.2,8,7
19433,Defensivos,train,3748.27,242.68,4,4
19434,Defensivos,train,2908.85,83.95,3,1
19435,Defensivos,train,4880.04,520.88,5,7
19436,Sementes,train,6049.08,189.72,6,3
19437,Máquinas,train,16029.38,1283.69,2,3
19438,Fertilizantes,train,2194.51,122.57,1,2
19439,Sementes,train,9188.9,1187.8,8,9
19440,Sementes,train,1766.96,160.46,1,3
19441,Sementes,train,1496.82,25.6,1,0
19442,Fertilizantes,train,32215.1,1258.87,9,9
19443,Defensivos,train,7570.87,880.79,7,8
19444,Máquinas,train,180881.07,9303.25,9,9
19445,Defensivos,train,6176.11,296.04,6,5
19446,Fertilizantes,train,1884.4,246.5,1,4
19447,Defensivos,train,9271.92,422.78,8,6
19448,Máquinas,train,26018.89,3050.57,3,5
19449,Máquinas,train,50762.94,3298.97,6,6
19450,Máquinas,train,67176.95,4209.97,7,7
19451,Fertilizantes,train,11113.25,839.35,8,8
19452,Sementes,train,6675.97,270.83,7,5
19453,Máquinas,train,81226.85,6967.84,8,8
19454,Máquinas,train,42562.94,4280.35,5,7
19455,Fertilizantes,train,13094.19,1111.68,9,9
19456,Máquinas,train,153206.63,23050.47,9,9
19457,Defensivos,train,3322.41,196.28,3,3
19458,Fertilizantes,train,5315.56,246.84,5,4
19459,Máquinas,train,18810.3,1534.9,2,3
19460,Fertilizantes,train,7818.82,814.14,7,8
19461,Sementes,train,13714.32,1512.88,9,9
19462,Defensivos,train,3633.19,218.99,3,3
19463,Fertilizantes,train,5284.27,494.37,5,6
19464,Defensivos,train,4510.54,409.22,4,6
19465,Fertilizantes,train,12033.17,907.84,8,8
19466,Sementes,train,8733.55,1016.39,8,9
19467,Máquinas,train,136779.21,6712.89,9,8
19468,Sementes,train,7424.07,537.38,7,7
19469,Máquinas,train,14696.98,1262.24,1,2
19470,Defensivos,train,2603.86,98.12,2,1
19471,Sementes,train,2695.88,156.9,3,3
19472,Defensivos,train,491.75,50.37,0,0
19473,Máquinas,train,9982.93,563.15,1,1
19474,Fertilizantes,train,2983.87,191.18,2,3
19475,Máquinas,train,22547.57,1864.63,3,4
19476,Defensivos,train,624.45,51.55,0,0
19477,Sementes,train,2210.53,168.75,2,3
19478,Sementes,train,3994.04,260.81,4,4
19479,Sementes,train,3006.14,370.24,3,6
19480,Sementes,train,4990.68,367.8,5,6
19481,Máquinas,train,26455.01,843.97,3,1
19482,Defensivos,train,1314.13,204.11,1,3
19483,Sementes,train,7643.78,1127.47,7,9
19484,Máquinas,train,25676.49,2203.21,3,4
19485,Máquinas,train,29074.25,957.45,3,2
19486,Sementes,train,3792.13,51.95,4,0
19487,Máquinas,train,26966.35,1409.21,3,3
19488,Máquinas,train,55120.99,3231.71,6,6
19489,Fertilizantes,train,2626.75,116.35,2,1
19490,Defensivos,train,1128.81,65.63,0,1
19491,Fertilizantes,train,5574.78,391.62,5,5
19492,Fertilizantes,train,1749.27,133.29,1,2
19493,Máquinas,train,46423.03,2479.53,5,5
19494,Defensivos,train,7342.03,297.08,7,5
19495,Defensivos,train,3301.76,218.5,3,3
19496,Máquinas,train,76101.97,4758.51,8,7
19497,Máquinas,train,54328.35,2010.51,6,4
19498,Defensivos,train,9328.11,1362.39,8,9
19499,Sementes,train,2236.67,122.29,2,2
19500,Defensivos,train,8103.13,389.47,7,6
19501,Máquinas,train,21076.17,1818.39,2,4
19502,Máquinas,train,99457.67,9168.01,8,9
19503,Defensivos,train,3305.23,227.99,3,4
19504,Defensivos,train,10960.37,763.57,8,8
19505,Sementes,train,3730.3,393.2,4,6
19506,Defensivos,train,6907.86,496.22,6,7
19507,Fertilizantes,train,7806.07,621.13,7,7
19508,Sementes,train,4370.39,522.21,5,7
19509,Sementes,train,3969.29,282.4,4,5
19510,Máquinas,train,26796.57,1166.4,3,2
19511,Sementes,train,3345.77,90.43,3,1
19512,Máquinas,train,88382.87,745.63,8,1
19513,Fertilizantes,train,3265.58,359.14,3,5
19514,Defensivos,train,6752.66,278.19,6,4
19515,Máquinas,train,61925.26,9605.48,7,9
19516,Fertilizantes,train,1942.0,215.48,1,3
19517,Sementes,train,1275.74,173.46,1,3
19518,Sementes,train,7179.0,200.7,7,3
19519,Sementes,train,9576.84,664.86,8,8
19520,Sementes,train,4051.0,417.08,4,6
19521,Máquinas,train,42368.94,2393.04,5,5
19522,Máquinas,train,44374.9,5261.2,5,7
19523,Defensivos,train,19537.41,2375.39,9,9
19524,Fertilizantes,train,1979.03,94.23,1,1
19525,Máquinas,train,139785.3,12124.57,9,9
19526,Sementes,train,1478.48,98.08,1,1
19527,Sementes,train,3903.76,228.38,4,4
19528,Sementes,train,3346.48,214.28,3,4
19529,Defensivos,train,5284.13,518.77,5,7
19530,Sementes,train,3584.54,123.34,4,2
19531,Fertilizantes,train,4716.2,576.76,4,7
19532,Sementes,train,8103.39,681.57,8,8
19533,Máquinas,train,11060.93,557.74,1,1
19534,Sementes,train,2373.75,290.55,2,5
19535,Máquinas,train,10659.51,1055.47,1,2
19536,Defensivos,train,6283.06,32.94,6,0
19537,Sementes,train,1869.65,255.59,2,4
19538,Máquinas,train,21456.99,3706.21,2,6
19539,Máquinas,train,26704.9,1550.7,3,3
19540,Defensivos,train,4869.52,306.9,5,5
19541,Defensivos,train,2327.59,127.11,2,2
19542,Defensivos,train,5995.59,401.5,6,6
19543,Máquinas,train,34366.95,1946.65,4,4
19544,Sementes,train,7948.19,286.11,8,5
19545,Defensivos,train,4923.23,368.7,5,5
19546,Defensivos,train,4112.05,139.63,4,2
19547,Defensivos,train,16563.15,658.13,9,8
19548,Fertilizantes,train,10323.44,485.5,8,6
19549,Sementes,train,5175.59,250.73,5,4
19550,Sementes,train,5318.88,337.5,6,5
19551,Sementes,train,7657.32,561.66,7,7
19552,Sementes,train,8074.26,419.04,8,6
19553,Sementes,train,7601.4,871.0,7,9
19554,Fertilizantes,train,11738.41,392.09,8,5
19555,Máquinas,train,202361.9,9412.26,9,9
19556,Defensivos,train,649.21,25.69,0,0
19557,Máquinas,train,22056.27,1707.23,2,3
19558,Defensivos,train,417.04,13.91,0,0
19559,Sementes,train,21864.32,2792.28,9,9
19560,Defensivos,train,8262.94,150.06,7,2
19561,Defensivos,train,11738.09,1202.25,8,9
19562,Defensivos,train,1250.68,138.97,1,2
19563,Máquinas,train,121803.34,19068.44,9,9
19564,Máquinas,train,20043.72,586.98,2,1
19565,Máquinas,train,38488.74,2262.32,5,4
19566,Máquinas,train,43303.9,1363.94,5,3
19567,Sementes,train,3555.97,28.07,4,0
19568,Defensivos,train,6705.53,625.47,6,7
19569,Máquinas,train,34417.08,3560.7,4,6
19570,Máquinas,train,23863.02,1082.2,3,2
19571,Defensivos,train,6846.64,818.64,6,8
19572,Defensivos,train,10300.33,904.63,8,8
19573,Defensivos,train,2727.19,385.25,2,6
19574,Fertilizantes,train,9710.06,631.93,8,7
19575,Máquinas,train,31883.44,2626.36,4,5
19576,Máquinas,train,40717.99,3044.6,5,5
19577,Máquinas,train,62707.96,6601.42,7,8
19578,Sementes,train,820.68,27.14,0,0
19579,Sementes,train,4763.81,497.59,5,7
19580,Fertilizantes,train,1263.16,112.75,0,1
19581,Sementes,train,1971.99,181.01,2,3
19582,Fertilizantes,train,13812.3,417.87,9,6
19583,Fertilizantes,train,3212.13,262.13,3,4
19584,Máquinas,train,128954.2,10807.08,9,9
19585,Fertilizantes,train,7572.86,413.74,6,5
19586,Sementes,train,2150.18,121.86,2,2
19587,Máquinas,train,109169.69,14412.97,9,9
19588,Fertilizantes,train,4134.27,294.0,3,4
19589,Defensivos,train,4178.96,145.39,4,2
19590,Fertilizantes,train,1030.66,91.22,0,1
19591,Fertilizantes,train,44734.36,3202.24,9,9
19592,Máquinas,train,51173.23,1544.37,6,3
19593,Máquinas,train,142343.97,13496.03,9,9
19594,Defensivos,train,4830.17,243.88,5,4
19595,Máquinas,train,39336.31,2679.79,5,5
19596,Fertilizantes,train,5393.65,492.59,5,6
19597,Defensivos,train,7677.63,1006.02,7,9
19598,Fertilizantes,train,16348.01,1583.05,9,9
19599,Fertilizantes,train,10726.33,572.72,8,7
19600,Máquinas,train,18966.48,1158.63,2,2
19601,Sementes,train,705.47,114.72,0,2
19602,Defensivos,train,9955.57,125.48,8,2
19603,Sementes,train,5550.52,554.42,6,7
19604,Fertilizantes,train,1821.88,97.08,1,1
19605,Máquinas,train,62493.89,4241.65,7,7
19606,Máquinas,train,7092.18,231.14,0,0
19607,Máquinas,train,23305.67,253.39,3,0
19608,Defensivos,train,761.93,34.93,0,0
19609,Sementes,train,9185.13,689.37,8,8
19610,Sementes,train,4873.21,363.8,5,6
19611,Máquinas,train,29695.95,2166.63,4,4
19612,Fertilizantes,train,1464.7,159.96,1,2
19613,Defensivos,train,3512.53,130.11,3,2
19614,Máquinas,train,85755.64,11651.04,8,9
19615,Máquinas,train,30404.75,868.12,4,1
19616,Máquinas,train,30212.55,1624.57,4,3
19617,Defensivos,train,4166.55,205.51,4,3
19618,Máquinas,train,55103.6,3874.5,6,6
19619,Defensivos,train,22631.3,2209.1,9,9
19620,Máquinas,train,66260.93,6590.73,7,8
19621,Sementes,train,663.55,34.86,0,0
19622,Máquinas,train,19253.67,1138.03,2,2
19623,Sementes,train,9278.84,166.36,8,3
19624,Máquinas,train,47468.07,1944.83,6,4
19625,Defensivos,train,1037.34,148.95,0,2
19626,Defensivos,train,3830.6,74.25,4,1
